"","Country.Region","date","Confirmed","Deaths","Recovered"
"8139","Serbia",2020-02-29,0,0,0
"8140","Serbia",2020-03-01,0,0,0
"8141","Serbia",2020-03-02,0,0,0
"8142","Serbia",2020-03-03,0,0,0
"8143","Serbia",2020-03-04,0,0,0
"8144","Serbia",2020-03-05,0,0,0
"8145","Serbia",2020-03-06,1,0,0
"8146","Serbia",2020-03-07,1,0,0
"8147","Serbia",2020-03-08,1,0,0
"8148","Serbia",2020-03-09,1,0,0
"8149","Serbia",2020-03-10,5,0,0
"8150","Serbia",2020-03-11,12,0,0
"8151","Serbia",2020-03-12,19,0,0
"8152","Serbia",2020-03-13,35,0,0
"8153","Serbia",2020-03-14,46,0,0
"8154","Serbia",2020-03-15,48,0,0
"8155","Serbia",2020-03-16,55,0,1
"8156","Serbia",2020-03-17,65,0,1
"8157","Serbia",2020-03-18,83,0,1
"8158","Serbia",2020-03-19,103,0,1
"8159","Serbia",2020-03-20,135,1,1
"8160","Serbia",2020-03-21,171,1,1
"8161","Seychelles",2020-01-22,0,0,0
"8162","Seychelles",2020-01-23,0,0,0
"8163","Seychelles",2020-01-24,0,0,0
"8164","Seychelles",2020-01-25,0,0,0
"8165","Seychelles",2020-01-26,0,0,0
"8166","Seychelles",2020-01-27,0,0,0
"8167","Seychelles",2020-01-28,0,0,0
"8168","Seychelles",2020-01-29,0,0,0
"8169","Seychelles",2020-01-30,0,0,0
"8170","Seychelles",2020-01-31,0,0,0
"8171","Seychelles",2020-02-01,0,0,0
"8172","Seychelles",2020-02-02,0,0,0
"8173","Seychelles",2020-02-03,0,0,0
"8174","Seychelles",2020-02-04,0,0,0
"8175","Seychelles",2020-02-05,0,0,0
"8176","Seychelles",2020-02-06,0,0,0
"8177","Seychelles",2020-02-07,0,0,0
"8178","Seychelles",2020-02-08,0,0,0
"8179","Seychelles",2020-02-09,0,0,0
"8180","Seychelles",2020-02-10,0,0,0
"8181","Seychelles",2020-02-11,0,0,0
"8182","Seychelles",2020-02-12,0,0,0
"8183","Seychelles",2020-02-13,0,0,0
"8184","Seychelles",2020-02-14,0,0,0
"8185","Seychelles",2020-02-15,0,0,0
"8186","Seychelles",2020-02-16,0,0,0
"8187","Seychelles",2020-02-17,0,0,0
"8188","Seychelles",2020-02-18,0,0,0
"8189","Seychelles",2020-02-19,0,0,0
"8190","Seychelles",2020-02-20,0,0,0
"8191","Seychelles",2020-02-21,0,0,0
"8192","Seychelles",2020-02-22,0,0,0
"8193","Seychelles",2020-02-23,0,0,0
"8194","Seychelles",2020-02-24,0,0,0
"8195","Seychelles",2020-02-25,0,0,0
"8196","Seychelles",2020-02-26,0,0,0
"8197","Seychelles",2020-02-27,0,0,0
"8198","Seychelles",2020-02-28,0,0,0
"8199","Seychelles",2020-02-29,0,0,0
"8200","Seychelles",2020-03-01,0,0,0
"8201","Seychelles",2020-03-02,0,0,0
"8202","Seychelles",2020-03-03,0,0,0
"8203","Seychelles",2020-03-04,0,0,0
"8204","Seychelles",2020-03-05,0,0,0
"8205","Seychelles",2020-03-06,0,0,0
"8206","Seychelles",2020-03-07,0,0,0
"8207","Seychelles",2020-03-08,0,0,0
"8208","Seychelles",2020-03-09,0,0,0
"8209","Seychelles",2020-03-10,0,0,0
"8210","Seychelles",2020-03-11,0,0,0
"8211","Seychelles",2020-03-12,0,0,0
"8212","Seychelles",2020-03-13,0,0,0
"8213","Seychelles",2020-03-14,2,0,0
"8214","Seychelles",2020-03-15,2,0,0
"8215","Seychelles",2020-03-16,3,0,0
"8216","Seychelles",2020-03-17,4,0,0
"8217","Seychelles",2020-03-18,4,0,0
"8218","Seychelles",2020-03-19,6,0,0
"8219","Seychelles",2020-03-20,7,0,0
"8220","Seychelles",2020-03-21,7,0,0
"8221","Singapore",2020-01-22,0,0,0
"8222","Singapore",2020-01-23,1,0,0
"8223","Singapore",2020-01-24,3,0,0
"8224","Singapore",2020-01-25,3,0,0
"8225","Singapore",2020-01-26,4,0,0
"8226","Singapore",2020-01-27,5,0,0
"8227","Singapore",2020-01-28,7,0,0
"8228","Singapore",2020-01-29,7,0,0
"8229","Singapore",2020-01-30,10,0,0
"8230","Singapore",2020-01-31,13,0,0
"8231","Singapore",2020-02-01,16,0,0
"8232","Singapore",2020-02-02,18,0,0
"8233","Singapore",2020-02-03,18,0,0
"8234","Singapore",2020-02-04,24,0,0
"8235","Singapore",2020-02-05,28,0,0
"8236","Singapore",2020-02-06,28,0,0
"8237","Singapore",2020-02-07,30,0,0
"8238","Singapore",2020-02-08,33,0,2
"8239","Singapore",2020-02-09,40,0,2
"8240","Singapore",2020-02-10,45,0,2
"8241","Singapore",2020-02-11,47,0,9
"8242","Singapore",2020-02-12,50,0,15
"8243","Singapore",2020-02-13,58,0,15
"8244","Singapore",2020-02-14,67,0,17
"8245","Singapore",2020-02-15,72,0,18
"8246","Singapore",2020-02-16,75,0,18
"8247","Singapore",2020-02-17,77,0,24
"8248","Singapore",2020-02-18,81,0,29
"8249","Singapore",2020-02-19,84,0,34
"8250","Singapore",2020-02-20,84,0,34
"8251","Singapore",2020-02-21,85,0,37
"8252","Singapore",2020-02-22,85,0,37
"8253","Singapore",2020-02-23,89,0,51
"8254","Singapore",2020-02-24,89,0,51
"8255","Singapore",2020-02-25,91,0,53
"8256","Singapore",2020-02-26,93,0,62
"8257","Singapore",2020-02-27,93,0,62
"8258","Singapore",2020-02-28,93,0,62
"8259","Singapore",2020-02-29,102,0,72
"8260","Singapore",2020-03-01,106,0,72
"8261","Singapore",2020-03-02,108,0,78
"8262","Singapore",2020-03-03,110,0,78
"8263","Singapore",2020-03-04,110,0,78
"8264","Singapore",2020-03-05,117,0,78
"8265","Singapore",2020-03-06,130,0,78
"8266","Singapore",2020-03-07,138,0,78
"8267","Singapore",2020-03-08,150,0,78
"8268","Singapore",2020-03-09,150,0,78
"8269","Singapore",2020-03-10,160,0,78
"8270","Singapore",2020-03-11,178,0,96
"8271","Singapore",2020-03-12,178,0,96
"8272","Singapore",2020-03-13,200,0,97
"8273","Singapore",2020-03-14,212,0,105
"8274","Singapore",2020-03-15,226,0,105
"8275","Singapore",2020-03-16,243,0,109
"8276","Singapore",2020-03-17,266,0,114
"8277","Singapore",2020-03-18,313,0,114
"8278","Singapore",2020-03-19,345,0,114
"8279","Singapore",2020-03-20,385,0,124
"8280","Singapore",2020-03-21,432,2,140
"8281","Slovakia",2020-01-22,0,0,0
"8282","Slovakia",2020-01-23,0,0,0
"8283","Slovakia",2020-01-24,0,0,0
"8284","Slovakia",2020-01-25,0,0,0
"8285","Slovakia",2020-01-26,0,0,0
"8286","Slovakia",2020-01-27,0,0,0
"8287","Slovakia",2020-01-28,0,0,0
"8288","Slovakia",2020-01-29,0,0,0
"8289","Slovakia",2020-01-30,0,0,0
"8290","Slovakia",2020-01-31,0,0,0
"8291","Slovakia",2020-02-01,0,0,0
"8292","Slovakia",2020-02-02,0,0,0
"8293","Slovakia",2020-02-03,0,0,0
"8294","Slovakia",2020-02-04,0,0,0
"8295","Slovakia",2020-02-05,0,0,0
"8296","Slovakia",2020-02-06,0,0,0
"8297","Slovakia",2020-02-07,0,0,0
"8298","Slovakia",2020-02-08,0,0,0
"8299","Slovakia",2020-02-09,0,0,0
"8300","Slovakia",2020-02-10,0,0,0
"8301","Slovakia",2020-02-11,0,0,0
"8302","Slovakia",2020-02-12,0,0,0
"8303","Slovakia",2020-02-13,0,0,0
"8304","Slovakia",2020-02-14,0,0,0
"8305","Slovakia",2020-02-15,0,0,0
"8306","Slovakia",2020-02-16,0,0,0
"8307","Slovakia",2020-02-17,0,0,0
"8308","Slovakia",2020-02-18,0,0,0
"8309","Slovakia",2020-02-19,0,0,0
"8310","Slovakia",2020-02-20,0,0,0
"8311","Slovakia",2020-02-21,0,0,0
"8312","Slovakia",2020-02-22,0,0,0
"8313","Slovakia",2020-02-23,0,0,0
"8314","Slovakia",2020-02-24,0,0,0
"8315","Slovakia",2020-02-25,0,0,0
"8316","Slovakia",2020-02-26,0,0,0
"8317","Slovakia",2020-02-27,0,0,0
"8318","Slovakia",2020-02-28,0,0,0
"8319","Slovakia",2020-02-29,0,0,0
"8320","Slovakia",2020-03-01,0,0,0
"8321","Slovakia",2020-03-02,0,0,0
"8322","Slovakia",2020-03-03,0,0,0
"8323","Slovakia",2020-03-04,0,0,0
"8324","Slovakia",2020-03-05,0,0,0
"8325","Slovakia",2020-03-06,1,0,0
"8326","Slovakia",2020-03-07,1,0,0
"8327","Slovakia",2020-03-08,3,0,0
"8328","Slovakia",2020-03-09,3,0,0
"8329","Slovakia",2020-03-10,7,0,0
"8330","Slovakia",2020-03-11,10,0,0
"8331","Slovakia",2020-03-12,16,0,0
"8332","Slovakia",2020-03-13,32,0,0
"8333","Slovakia",2020-03-14,44,0,0
"8334","Slovakia",2020-03-15,54,0,0
"8335","Slovakia",2020-03-16,63,0,0
"8336","Slovakia",2020-03-17,72,0,0
"8337","Slovakia",2020-03-18,105,1,0
"8338","Slovakia",2020-03-19,123,1,0
"8339","Slovakia",2020-03-20,137,1,0
"8340","Slovakia",2020-03-21,178,1,0
"8341","Slovenia",2020-01-22,0,0,0
"8342","Slovenia",2020-01-23,0,0,0
"8343","Slovenia",2020-01-24,0,0,0
"8344","Slovenia",2020-01-25,0,0,0
"8345","Slovenia",2020-01-26,0,0,0
"8346","Slovenia",2020-01-27,0,0,0
"8347","Slovenia",2020-01-28,0,0,0
"8348","Slovenia",2020-01-29,0,0,0
"8349","Slovenia",2020-01-30,0,0,0
"8350","Slovenia",2020-01-31,0,0,0
"8351","Slovenia",2020-02-01,0,0,0
"8352","Slovenia",2020-02-02,0,0,0
"8353","Slovenia",2020-02-03,0,0,0
"8354","Slovenia",2020-02-04,0,0,0
"8355","Slovenia",2020-02-05,0,0,0
"8356","Slovenia",2020-02-06,0,0,0
"8357","Slovenia",2020-02-07,0,0,0
"8358","Slovenia",2020-02-08,0,0,0
"8359","Slovenia",2020-02-09,0,0,0
"8360","Slovenia",2020-02-10,0,0,0
"8361","Slovenia",2020-02-11,0,0,0
"8362","Slovenia",2020-02-12,0,0,0
"8363","Slovenia",2020-02-13,0,0,0
"8364","Slovenia",2020-02-14,0,0,0
"8365","Slovenia",2020-02-15,0,0,0
"8366","Slovenia",2020-02-16,0,0,0
"8367","Slovenia",2020-02-17,0,0,0
"8368","Slovenia",2020-02-18,0,0,0
"8369","Slovenia",2020-02-19,0,0,0
"8370","Slovenia",2020-02-20,0,0,0
"8371","Slovenia",2020-02-21,0,0,0
"8372","Slovenia",2020-02-22,0,0,0
"8373","Slovenia",2020-02-23,0,0,0
"8374","Slovenia",2020-02-24,0,0,0
"8375","Slovenia",2020-02-25,0,0,0
"8376","Slovenia",2020-02-26,0,0,0
"8377","Slovenia",2020-02-27,0,0,0
"8378","Slovenia",2020-02-28,0,0,0
"8379","Slovenia",2020-02-29,0,0,0
"8380","Slovenia",2020-03-01,0,0,0
"8381","Slovenia",2020-03-02,0,0,0
"8382","Slovenia",2020-03-03,0,0,0
"8383","Slovenia",2020-03-04,0,0,0
"8384","Slovenia",2020-03-05,2,0,0
"8385","Slovenia",2020-03-06,7,0,0
"8386","Slovenia",2020-03-07,7,0,0
"8387","Slovenia",2020-03-08,16,0,0
"8388","Slovenia",2020-03-09,16,0,0
"8389","Slovenia",2020-03-10,31,0,0
"8390","Slovenia",2020-03-11,57,0,0
"8391","Slovenia",2020-03-12,89,0,0
"8392","Slovenia",2020-03-13,141,0,0
"8393","Slovenia",2020-03-14,181,1,0
"8394","Slovenia",2020-03-15,219,1,0
"8395","Slovenia",2020-03-16,253,1,0
"8396","Slovenia",2020-03-17,275,1,0
"8397","Slovenia",2020-03-18,275,1,0
"8398","Slovenia",2020-03-19,286,1,0
"8399","Slovenia",2020-03-20,341,1,0
"8400","Slovenia",2020-03-21,383,1,0
"8401","Somalia",2020-01-22,0,0,0
"8402","Somalia",2020-01-23,0,0,0
"8403","Somalia",2020-01-24,0,0,0
"8404","Somalia",2020-01-25,0,0,0
"8405","Somalia",2020-01-26,0,0,0
"8406","Somalia",2020-01-27,0,0,0
"8407","Somalia",2020-01-28,0,0,0
"8408","Somalia",2020-01-29,0,0,0
"8409","Somalia",2020-01-30,0,0,0
"8410","Somalia",2020-01-31,0,0,0
"8411","Somalia",2020-02-01,0,0,0
"8412","Somalia",2020-02-02,0,0,0
"8413","Somalia",2020-02-03,0,0,0
"8414","Somalia",2020-02-04,0,0,0
"8415","Somalia",2020-02-05,0,0,0
"8416","Somalia",2020-02-06,0,0,0
"8417","Somalia",2020-02-07,0,0,0
"8418","Somalia",2020-02-08,0,0,0
"8419","Somalia",2020-02-09,0,0,0
"8420","Somalia",2020-02-10,0,0,0
"8421","Somalia",2020-02-11,0,0,0
"8422","Somalia",2020-02-12,0,0,0
"8423","Somalia",2020-02-13,0,0,0
"8424","Somalia",2020-02-14,0,0,0
"8425","Somalia",2020-02-15,0,0,0
"8426","Somalia",2020-02-16,0,0,0
"8427","Somalia",2020-02-17,0,0,0
"8428","Somalia",2020-02-18,0,0,0
"8429","Somalia",2020-02-19,0,0,0
"8430","Somalia",2020-02-20,0,0,0
"8431","Somalia",2020-02-21,0,0,0
"8432","Somalia",2020-02-22,0,0,0
"8433","Somalia",2020-02-23,0,0,0
"8434","Somalia",2020-02-24,0,0,0
"8435","Somalia",2020-02-25,0,0,0
"8436","Somalia",2020-02-26,0,0,0
"8437","Somalia",2020-02-27,0,0,0
"8438","Somalia",2020-02-28,0,0,0
"8439","Somalia",2020-02-29,0,0,0
"8440","Somalia",2020-03-01,0,0,0
"8441","Somalia",2020-03-02,0,0,0
"8442","Somalia",2020-03-03,0,0,0
"8443","Somalia",2020-03-04,0,0,0
"8444","Somalia",2020-03-05,0,0,0
"8445","Somalia",2020-03-06,0,0,0
"8446","Somalia",2020-03-07,0,0,0
"8447","Somalia",2020-03-08,0,0,0
"8448","Somalia",2020-03-09,0,0,0
"8449","Somalia",2020-03-10,0,0,0
"8450","Somalia",2020-03-11,0,0,0
"8451","Somalia",2020-03-12,0,0,0
"8452","Somalia",2020-03-13,0,0,0
"8453","Somalia",2020-03-14,0,0,0
"8454","Somalia",2020-03-15,0,0,0
"8455","Somalia",2020-03-16,1,0,0
"8456","Somalia",2020-03-17,1,0,0
"8457","Somalia",2020-03-18,1,0,0
"8458","Somalia",2020-03-19,1,0,0
"8459","Somalia",2020-03-20,1,0,0
"8460","Somalia",2020-03-21,1,0,0
"8461","South Africa",2020-01-22,0,0,0
"8462","South Africa",2020-01-23,0,0,0
"8463","South Africa",2020-01-24,0,0,0
"8464","South Africa",2020-01-25,0,0,0
"8465","South Africa",2020-01-26,0,0,0
"8466","South Africa",2020-01-27,0,0,0
"8467","South Africa",2020-01-28,0,0,0
"8468","South Africa",2020-01-29,0,0,0
"8469","South Africa",2020-01-30,0,0,0
"8470","South Africa",2020-01-31,0,0,0
"8471","South Africa",2020-02-01,0,0,0
"8472","South Africa",2020-02-02,0,0,0
"8473","South Africa",2020-02-03,0,0,0
"8474","South Africa",2020-02-04,0,0,0
"8475","South Africa",2020-02-05,0,0,0
"8476","South Africa",2020-02-06,0,0,0
"8477","South Africa",2020-02-07,0,0,0
"8478","South Africa",2020-02-08,0,0,0
"8479","South Africa",2020-02-09,0,0,0
"8480","South Africa",2020-02-10,0,0,0
"8481","South Africa",2020-02-11,0,0,0
"8482","South Africa",2020-02-12,0,0,0
"8483","South Africa",2020-02-13,0,0,0
"8484","South Africa",2020-02-14,0,0,0
"8485","South Africa",2020-02-15,0,0,0
"8486","South Africa",2020-02-16,0,0,0
"8487","South Africa",2020-02-17,0,0,0
"8488","South Africa",2020-02-18,0,0,0
"8489","South Africa",2020-02-19,0,0,0
"8490","South Africa",2020-02-20,0,0,0
"8491","South Africa",2020-02-21,0,0,0
"8492","South Africa",2020-02-22,0,0,0
"8493","South Africa",2020-02-23,0,0,0
"8494","South Africa",2020-02-24,0,0,0
"8495","South Africa",2020-02-25,0,0,0
"8496","South Africa",2020-02-26,0,0,0
"8497","South Africa",2020-02-27,0,0,0
"8498","South Africa",2020-02-28,0,0,0
"8499","South Africa",2020-02-29,0,0,0
"8500","South Africa",2020-03-01,0,0,0
"8501","South Africa",2020-03-02,0,0,0
"8502","South Africa",2020-03-03,0,0,0
"8503","South Africa",2020-03-04,0,0,0
"8504","South Africa",2020-03-05,1,0,0
"8505","South Africa",2020-03-06,1,0,0
"8506","South Africa",2020-03-07,1,0,0
"8507","South Africa",2020-03-08,3,0,0
"8508","South Africa",2020-03-09,3,0,0
"8509","South Africa",2020-03-10,7,0,0
"8510","South Africa",2020-03-11,13,0,0
"8511","South Africa",2020-03-12,17,0,0
"8512","South Africa",2020-03-13,24,0,0
"8513","South Africa",2020-03-14,38,0,0
"8514","South Africa",2020-03-15,51,0,0
"8515","South Africa",2020-03-16,62,0,0
"8516","South Africa",2020-03-17,62,0,0
"8517","South Africa",2020-03-18,116,0,0
"8518","South Africa",2020-03-19,150,0,0
"8519","South Africa",2020-03-20,202,0,0
"8520","South Africa",2020-03-21,240,0,0
"8521","Spain",2020-01-22,0,0,0
"8522","Spain",2020-01-23,0,0,0
"8523","Spain",2020-01-24,0,0,0
"8524","Spain",2020-01-25,0,0,0
"8525","Spain",2020-01-26,0,0,0
"8526","Spain",2020-01-27,0,0,0
"8527","Spain",2020-01-28,0,0,0
"8528","Spain",2020-01-29,0,0,0
"8529","Spain",2020-01-30,0,0,0
"8530","Spain",2020-01-31,0,0,0
"8531","Spain",2020-02-01,1,0,0
"8532","Spain",2020-02-02,1,0,0
"8533","Spain",2020-02-03,1,0,0
"8534","Spain",2020-02-04,1,0,0
"8535","Spain",2020-02-05,1,0,0
"8536","Spain",2020-02-06,1,0,0
"8537","Spain",2020-02-07,1,0,0
"8538","Spain",2020-02-08,1,0,0
"8539","Spain",2020-02-09,2,0,0
"8540","Spain",2020-02-10,2,0,0
"8541","Spain",2020-02-11,2,0,0
"8542","Spain",2020-02-12,2,0,0
"8543","Spain",2020-02-13,2,0,0
"8544","Spain",2020-02-14,2,0,0
"8545","Spain",2020-02-15,2,0,2
"8546","Spain",2020-02-16,2,0,2
"8547","Spain",2020-02-17,2,0,2
"8548","Spain",2020-02-18,2,0,2
"8549","Spain",2020-02-19,2,0,2
"8550","Spain",2020-02-20,2,0,2
"8551","Spain",2020-02-21,2,0,2
"8552","Spain",2020-02-22,2,0,2
"8553","Spain",2020-02-23,2,0,2
"8554","Spain",2020-02-24,2,0,2
"8555","Spain",2020-02-25,6,0,2
"8556","Spain",2020-02-26,13,0,2
"8557","Spain",2020-02-27,15,0,2
"8558","Spain",2020-02-28,32,0,2
"8559","Spain",2020-02-29,45,0,2
"8560","Spain",2020-03-01,84,0,2
"8561","Spain",2020-03-02,120,0,2
"8562","Spain",2020-03-03,165,1,2
"8563","Spain",2020-03-04,222,2,2
"8564","Spain",2020-03-05,259,3,2
"8565","Spain",2020-03-06,400,5,2
"8566","Spain",2020-03-07,500,10,30
"8567","Spain",2020-03-08,673,17,30
"8568","Spain",2020-03-09,1073,28,32
"8569","Spain",2020-03-10,1695,35,32
"8570","Spain",2020-03-11,2277,54,183
"8571","Spain",2020-03-12,2277,55,183
"8572","Spain",2020-03-13,5232,133,193
"8573","Spain",2020-03-14,6391,195,517
"8574","Spain",2020-03-15,7798,289,517
"8575","Spain",2020-03-16,9942,342,530
"8576","Spain",2020-03-17,11748,533,1028
"8577","Spain",2020-03-18,13910,623,1081
"8578","Spain",2020-03-19,17963,830,1107
"8579","Spain",2020-03-20,20410,1043,1588
"8580","Spain",2020-03-21,25374,1375,2125
"8581","Sri Lanka",2020-01-22,0,0,0
"8582","Sri Lanka",2020-01-23,0,0,0
"8583","Sri Lanka",2020-01-24,0,0,0
"8584","Sri Lanka",2020-01-25,0,0,0
"8585","Sri Lanka",2020-01-26,0,0,0
"8586","Sri Lanka",2020-01-27,1,0,0
"8587","Sri Lanka",2020-01-28,1,0,0
"8588","Sri Lanka",2020-01-29,1,0,0
"8589","Sri Lanka",2020-01-30,1,0,0
"8590","Sri Lanka",2020-01-31,1,0,0
"8591","Sri Lanka",2020-02-01,1,0,0
"8592","Sri Lanka",2020-02-02,1,0,0
"8593","Sri Lanka",2020-02-03,1,0,0
"8594","Sri Lanka",2020-02-04,1,0,0
"8595","Sri Lanka",2020-02-05,1,0,0
"8596","Sri Lanka",2020-02-06,1,0,0
"8597","Sri Lanka",2020-02-07,1,0,0
"8598","Sri Lanka",2020-02-08,1,0,1
"8599","Sri Lanka",2020-02-09,1,0,1
"8600","Sri Lanka",2020-02-10,1,0,1
"8601","Sri Lanka",2020-02-11,1,0,1
"8602","Sri Lanka",2020-02-12,1,0,1
"8603","Sri Lanka",2020-02-13,1,0,1
"8604","Sri Lanka",2020-02-14,1,0,1
"8605","Sri Lanka",2020-02-15,1,0,1
"8606","Sri Lanka",2020-02-16,1,0,1
"8607","Sri Lanka",2020-02-17,1,0,1
"8608","Sri Lanka",2020-02-18,1,0,1
"8609","Sri Lanka",2020-02-19,1,0,1
"8610","Sri Lanka",2020-02-20,1,0,1
"8611","Sri Lanka",2020-02-21,1,0,1
"8612","Sri Lanka",2020-02-22,1,0,1
"8613","Sri Lanka",2020-02-23,1,0,1
"8614","Sri Lanka",2020-02-24,1,0,1
"8615","Sri Lanka",2020-02-25,1,0,1
"8616","Sri Lanka",2020-02-26,1,0,1
"8617","Sri Lanka",2020-02-27,1,0,1
"8618","Sri Lanka",2020-02-28,1,0,1
"8619","Sri Lanka",2020-02-29,1,0,1
"8620","Sri Lanka",2020-03-01,1,0,1
"8621","Sri Lanka",2020-03-02,1,0,1
"8622","Sri Lanka",2020-03-03,1,0,1
"8623","Sri Lanka",2020-03-04,1,0,1
"8624","Sri Lanka",2020-03-05,1,0,1
"8625","Sri Lanka",2020-03-06,1,0,1
"8626","Sri Lanka",2020-03-07,1,0,1
"8627","Sri Lanka",2020-03-08,1,0,1
"8628","Sri Lanka",2020-03-09,1,0,1
"8629","Sri Lanka",2020-03-10,1,0,1
"8630","Sri Lanka",2020-03-11,2,0,1
"8631","Sri Lanka",2020-03-12,2,0,1
"8632","Sri Lanka",2020-03-13,6,0,1
"8633","Sri Lanka",2020-03-14,10,0,1
"8634","Sri Lanka",2020-03-15,18,0,1
"8635","Sri Lanka",2020-03-16,28,0,1
"8636","Sri Lanka",2020-03-17,44,0,1
"8637","Sri Lanka",2020-03-18,51,0,1
"8638","Sri Lanka",2020-03-19,60,0,3
"8639","Sri Lanka",2020-03-20,73,0,3
"8640","Sri Lanka",2020-03-21,77,0,1
"8641","Sudan",2020-01-22,0,0,0
"8642","Sudan",2020-01-23,0,0,0
"8643","Sudan",2020-01-24,0,0,0
"8644","Sudan",2020-01-25,0,0,0
"8645","Sudan",2020-01-26,0,0,0
"8646","Sudan",2020-01-27,0,0,0
"8647","Sudan",2020-01-28,0,0,0
"8648","Sudan",2020-01-29,0,0,0
"8649","Sudan",2020-01-30,0,0,0
"8650","Sudan",2020-01-31,0,0,0
"8651","Sudan",2020-02-01,0,0,0
"8652","Sudan",2020-02-02,0,0,0
"8653","Sudan",2020-02-03,0,0,0
"8654","Sudan",2020-02-04,0,0,0
"8655","Sudan",2020-02-05,0,0,0
"8656","Sudan",2020-02-06,0,0,0
"8657","Sudan",2020-02-07,0,0,0
"8658","Sudan",2020-02-08,0,0,0
"8659","Sudan",2020-02-09,0,0,0
"8660","Sudan",2020-02-10,0,0,0
"8661","Sudan",2020-02-11,0,0,0
"8662","Sudan",2020-02-12,0,0,0
"8663","Sudan",2020-02-13,0,0,0
"8664","Sudan",2020-02-14,0,0,0
"8665","Sudan",2020-02-15,0,0,0
"8666","Sudan",2020-02-16,0,0,0
"8667","Sudan",2020-02-17,0,0,0
"8668","Sudan",2020-02-18,0,0,0
"8669","Sudan",2020-02-19,0,0,0
"8670","Sudan",2020-02-20,0,0,0
"8671","Sudan",2020-02-21,0,0,0
"8672","Sudan",2020-02-22,0,0,0
"8673","Sudan",2020-02-23,0,0,0
"8674","Sudan",2020-02-24,0,0,0
"8675","Sudan",2020-02-25,0,0,0
"8676","Sudan",2020-02-26,0,0,0
"8677","Sudan",2020-02-27,0,0,0
"8678","Sudan",2020-02-28,0,0,0
"8679","Sudan",2020-02-29,0,0,0
"8680","Sudan",2020-03-01,0,0,0
"8681","Sudan",2020-03-02,0,0,0
"8682","Sudan",2020-03-03,0,0,0
"8683","Sudan",2020-03-04,0,0,0
"8684","Sudan",2020-03-05,0,0,0
"8685","Sudan",2020-03-06,0,0,0
"8686","Sudan",2020-03-07,0,0,0
"8687","Sudan",2020-03-08,0,0,0
"8688","Sudan",2020-03-09,0,0,0
"8689","Sudan",2020-03-10,0,0,0
"8690","Sudan",2020-03-11,0,0,0
"8691","Sudan",2020-03-12,0,0,0
"8692","Sudan",2020-03-13,1,1,0
"8693","Sudan",2020-03-14,1,1,0
"8694","Sudan",2020-03-15,1,1,0
"8695","Sudan",2020-03-16,1,1,0
"8696","Sudan",2020-03-17,1,1,0
"8697","Sudan",2020-03-18,2,1,0
"8698","Sudan",2020-03-19,2,1,0
"8699","Sudan",2020-03-20,2,1,0
"8700","Sudan",2020-03-21,2,1,0
"8701","Suriname",2020-01-22,0,0,0
"8702","Suriname",2020-01-23,0,0,0
"8703","Suriname",2020-01-24,0,0,0
"8704","Suriname",2020-01-25,0,0,0
"8705","Suriname",2020-01-26,0,0,0
"8706","Suriname",2020-01-27,0,0,0
"8707","Suriname",2020-01-28,0,0,0
"8708","Suriname",2020-01-29,0,0,0
"8709","Suriname",2020-01-30,0,0,0
"8710","Suriname",2020-01-31,0,0,0
"8711","Suriname",2020-02-01,0,0,0
"8712","Suriname",2020-02-02,0,0,0
"8713","Suriname",2020-02-03,0,0,0
"8714","Suriname",2020-02-04,0,0,0
"8715","Suriname",2020-02-05,0,0,0
"8716","Suriname",2020-02-06,0,0,0
"8717","Suriname",2020-02-07,0,0,0
"8718","Suriname",2020-02-08,0,0,0
"8719","Suriname",2020-02-09,0,0,0
"8720","Suriname",2020-02-10,0,0,0
"8721","Suriname",2020-02-11,0,0,0
"8722","Suriname",2020-02-12,0,0,0
"8723","Suriname",2020-02-13,0,0,0
"8724","Suriname",2020-02-14,0,0,0
"8725","Suriname",2020-02-15,0,0,0
"8726","Suriname",2020-02-16,0,0,0
"8727","Suriname",2020-02-17,0,0,0
"8728","Suriname",2020-02-18,0,0,0
"8729","Suriname",2020-02-19,0,0,0
"8730","Suriname",2020-02-20,0,0,0
"8731","Suriname",2020-02-21,0,0,0
"8732","Suriname",2020-02-22,0,0,0
"8733","Suriname",2020-02-23,0,0,0
"8734","Suriname",2020-02-24,0,0,0
"8735","Suriname",2020-02-25,0,0,0
"8736","Suriname",2020-02-26,0,0,0
"8737","Suriname",2020-02-27,0,0,0
"8738","Suriname",2020-02-28,0,0,0
"8739","Suriname",2020-02-29,0,0,0
"8740","Suriname",2020-03-01,0,0,0
"8741","Suriname",2020-03-02,0,0,0
"8742","Suriname",2020-03-03,0,0,0
"8743","Suriname",2020-03-04,0,0,0
"8744","Suriname",2020-03-05,0,0,0
"8745","Suriname",2020-03-06,0,0,0
"8746","Suriname",2020-03-07,0,0,0
"8747","Suriname",2020-03-08,0,0,0
"8748","Suriname",2020-03-09,0,0,0
"8749","Suriname",2020-03-10,0,0,0
"8750","Suriname",2020-03-11,0,0,0
"8751","Suriname",2020-03-12,0,0,0
"8752","Suriname",2020-03-13,0,0,0
"8753","Suriname",2020-03-14,1,0,0
"8754","Suriname",2020-03-15,1,0,0
"8755","Suriname",2020-03-16,1,0,0
"8756","Suriname",2020-03-17,1,0,0
"8757","Suriname",2020-03-18,1,0,0
"8758","Suriname",2020-03-19,1,0,0
